date,rsfull_all,rsfull_taipei,rsfull_taichung,rsfull_keelung,rsfull_tainan,rsfull_kaohsiung,rsfull_newtaipei,rsfull_taoyuan,rsfull_chiayi,rsfull_hsinchu,rsfull_yunlin,rsfull_pingtung,rsfull_hualien,rsfull_taitung
2012q4,1.3324191799636456,1.8240654941717518,1.1679022655794784,1.003484763636429,1.133525232346925,0.8956468233481442,1.7608543512101826,1.0298510447102271,0.6525189499131994,1.9461835602601654,1.0062405694332783,0.7833604369845091,1.3241479823297697,1.2794815694005042
2013q1,1.3883053139081967,1.8985775873897601,1.242731323864899,1.0393327274496285,1.1641453406568034,0.9287431063954709,1.8364130677360047,1.0865117366697659,0.6829845878511268,2.014460251296739,0.9324992938131003,0.8051663752507017,1.351382682482025,1.3537450294013091
2013q2,1.4563423839203924,2.0181646543807283,1.3057461726928725,1.0801781330057911,1.2085840622866628,0.976366442531799,1.914797528537915,1.164956485962065,0.6919418931935937,2.0444811775699354,1.0405858044953955,0.8197758382735632,1.4915559069011168,1.30647072141317
2013q3,1.5058944654590818,2.123229630723232,1.2678250649459677,1.1124183650290158,1.186829802167983,1.0104819091641177,1.9821240697679832,1.2330181090066716,0.702385542524276,2.089718351072527,1.2362034190899691,0.8547056080730829,1.557513535695267,1.3679092526715781
2013q4,1.5610548509403457,2.122709145755537,1.3572986341846685,1.1865401916065594,1.224746462470239,1.0610073747038617,2.0233090728673924,1.3011355817892818,0.7348138414190768,2.1293705906269866,1.1676152487093796,0.8975059073599093,1.6370198959887654,1.4268776448796934
2014q1,1.5968838656919906,2.2247709906790916,1.3487097625084161,1.1984845848281471,1.2728016700711275,1.0923422739444002,2.0784832076135347,1.3255054721415696,0.7539990018594394,2.172097043762864,1.2362545282373711,0.9129537626982764,1.696045102821889,1.5241927958380979
2014q2,1.6469318429188209,2.2185441404945925,1.4360681002283078,1.2547307776601926,1.325732116867248,1.119727498636027,2.1255993957315527,1.3686123093413562,0.7800811928316336,2.2053199782417106,1.332820782567586,0.9374181469989876,1.834574724242175,1.5055179064262088
2014q3,1.6450007942373264,2.159956972279144,1.4412759726317685,1.259140449609928,1.367116580259475,1.1052998419082984,2.118528917219669,1.3757376327059219,0.7759574904814419,2.2364028353727647,1.1701987041184045,0.9444467599044526,1.9712050768511196,1.5839508853910738
2014q4,1.6711735278714521,2.17287984983006,1.4399152920933025,1.299759897437967,1.3913985591662497,1.15016905235387,2.109785257566324,1.3813433900948568,0.7948723211866067,2.286295632670839,1.3002684299254645,0.9845675441732309,2.0308108824548734,1.6906091884606744
2015q1,1.6989154088085963,2.216755594441076,1.4985126804667894,1.332167150381361,1.3880775721855663,1.1733344259079104,2.1198853502987136,1.3852207606182716,0.7972139267439958,2.2756850110380196,1.2976254150518374,1.0179012810095216,2.0874799686289873,1.6162033027560825
